author,authorLink,content,forward,forward,comments,fabulous,time,source
FM1031济南交通广播,https://weibo.com/1967926223?refer_flag=1001030103_,#共同战疫# 主动对接上门服务！济南车管为重汽集团109辆客车登门查验109辆大型客车没出门，一天时间就完成了过户查验。这是济南车管为保障企业复产复工出的真招实招。27日，经过前期对接，济南市公安局车管所安排警力，为中国重汽集团提供上门服务，当日该企业名下109辆大型班车就完成了过户查验，大大缩短了办理流程，保障了企业正常复工复产。27日一大早，济南市市中区建新路83号院内就开始了忙碌模式，院落里停满了大型客车。院子南侧一个小小的办公桌前，几名身着工作服，带着口罩的工作人员核对着桌上的台账。“鲁AB9502，好，行车证、登记证书都带着了吧？可以查验了！”听到工作人员叫号，驾驶人带着资料上前，随即跟随交警找到车辆，开始了查验。查看发动机号、车架号，轮胎，之后是消防锤、通风窗等车内装置，民警对车辆逐一认真核对，大约15至20分钟才完成一辆客车的查验。济南市公安局车辆管理所查验科科长尚健介绍，此次，车管所“党员应急先锋队”再次上门服务，是为中国重型汽车集团有限公司109辆大型客车办理转移登记业务。这些车辆是重汽集团的职工班车，主要用于运送职工上下班。此次由于企业改制等原因，需要从中国重汽名下转移登记至其二级单位。按照原有的业务办理流程，这些车辆需要驾驶至车管部门接受查验，查验合格后再到业务窗口办理转移登记。为了帮助企业节约时间，保障复产复工，车管所在2月初成立了“党员应急先锋队”，特事特办，在27日安排民警上门服务。27日一大早，民警携带就手持PDA、移动专网设备等来到了建新路83号院，随即进行分工，按照组织车辆停放、审核过户手续、开展现场查验的职责分工，迅速开展了工作。尚健介绍，查验一辆客车大约需要15至20分钟的时间，多名民警同时进行查验，按照计划在27日当天加班加点完成全部109辆车的查验，这样，28日即可到窗口办理转移登记，两天时间完成全部转移登记业务。“市车管所真是帮了我们大忙，原来需要半个月到20天才能完成的业务，两天时间就办完了，真是太好了”中国重汽集团旗下济南快勤服务有限公司总经理于庆军说，这样不但节约了时间，而且避免了人员扎堆，办理业务对接送员工基本没有造成影响。济南市公安局车辆管理所副所长孙安吉介绍，事实上，27日的上门服务从半个月之前就开始酝酿。当时，济南市车管所为助力企业复工复产，主动到重汽集团等已经复工的重点企业走访座谈，了解企业的实际需要，提供个性化的解决方案助力复产复工。就是在这次座谈会上，重汽集团提出了新车上线检测、商品车临时号牌办理、试验车试车号牌申请等方面存在的困难。针对这些问题，车管所逐项对接，逐一研究方案，帮助企业一一协调解决了问题。26日，在得知重汽集团109辆班车需要转移登记之后，车管所立即部署，安排专人与企业对接，根据车辆类型、业务数量和场地设置，制定除了集中停放、上门查验、分批进行的业务办理预案。提供上门服务在济南市车管所并不少见。就在27日当天，济南市车管所还派出了另外一路民警，在二环南路为一家出租车企业提供上门服务，完成了该企业名下10辆出租车的转移登记手续。此前，济南市车管所已经先后为济南市疾病预防控制中心、平阴县疾病预防控制中心、槐荫区疾病预防控制中心的14辆机动车提供上门挂牌服务。孙安吉介绍，在疫情防控期间，如有类似的防疫应急车辆业务，可以拨打济南车管热线66712345或者济南交警服务热线66666122咨询求助，济南车管民警将根据实际情况提供便利服务。 ,,,,,今天14:41,HUAWEI P30 Pro
宁波囍事,https://weibo.com/6192572581?refer_flag=1001030103_,【#人民直播#：#走进防护用品生产车间#】疫情爆发以来，口罩、护目镜、防护服等防护用品需求量激增。目前正值企业复工复产期间，浙江企业保障防护用品的生产，为抗击疫情做好坚强后盾。@人民日报 联动@天目新闻 带你走进防护用品生产车间↓↓看企业如何防疫复产两手抓。 人民日报的微博直播 ., 2, 2, 2,3,今天14:41,iPhone X
贾茹_93,https://weibo.com/1765023127?refer_flag=1001030103_,#复工后化的第一个妆容#作舞蹈老师不容易，作一名网课舞蹈老师更不易#网课# 2珠海,,,,3,今天14:41,iPhone客户端
太原交警,https://weibo.com/1794749693?refer_flag=1001030103_,【及时恢复移位护栏 保障道路畅通】2月27日7时05分，@太原交警小店二大队 一中队民警巡逻至长风街平阳路口时，发现部分护栏移位，影响过往车辆的行车安全。民警发现该情况后迅速上报大队分指，同时将移位护栏恢复至原处，消除安全隐患，保障道路畅通。#疫情当前警察不退# #复工复产路畅人安# #同心抗疫为爱护航# ,,,,,今天14:41,360安全浏览器
英俊的rosa,https://weibo.com/1847538297?refer_flag=1001030103_,【健身打卡9-10】昨天加上小在家复工，已经累挂所以没有拍照片，阶段性成果就是100多一点的我现在是49.1kg，不是三位数了，没有吃减fei💊，没有绝食。你们加油昨天一整天，我一有空就是大鹏展翅（你们的天鹅臂教程）一躺下就是卷腹，隔壁邻居一定觉得我哈哈哈哈哈哈啊哈哈早上做了20min剪刀腿，你一躺下就做。顺便解决不上厕所的问题。希望下周是48或者47哈哈哈哈哈RosaSquare 2深圳 , 3, 3, 35,49,今天 14:41 转赞人数超过40,RosaSquare超话
上海国资发布,https://weibo.com/2677967663?refer_flag=1001030103_,#疫情防控 国企在行动#【守住“家门口”，稳住“菜篮子”：长宁区国资委全力做好国有企业复工复产】长宁区国资委全力做好国有企业复工复产，落实各项措施，一是全面推行复工条件管理和备案核查工作，确保防疫措施到位，有条件有序复工；二是积极协调解决复工中存在的问题，加强对企业复工网上申报备案指导，科学帮助企业恢复生产经营；三是继续做好城市运营、民生保障等持续开工企业的疫情防控工作。长宁国资系统内保障城市正常运行和市民正常生活必需的10家居民区物业管理企业、16家菜市场、4家超市、6家养老机构等企业不停工，守住“家门口”，稳住“菜篮子”。详见↓O长宁区国资委全力做好国有企业复工复产 ,,,,2,今天14:40,微博 weibo.com
畅通蓝田,https://weibo.com/3185429482?refer_flag=1001030103_,蓝田交警深入客运公司开展源头安全检查 助力企业复工返工为助力企业复工复产、加强重点运输企业源头安全监管，2月27日，@西安蓝田公安 交管大队安监中队民警走进蓝田县蓝通责任运输有限公司，与企业负责同志座谈，征询了解该企业在疫情期间复工复产所面临的困难，并对该企业开展安全检查。截止目前，蓝通公司已有九条客运班线恢复运行，但口罩、防护服、电子测温仪等司乘人员及车辆必备的安全防护和检查设备，却缺口很大。了解到这一情况后，中队长赵欢锋立即发动个人关系帮忙联系卖家，并当场拍摄、制作抖音短视频进行发布，呼吁爱心企业进行援助。同时要求该企业要严格遵守疫情防控的要求，确保对每辆在运客车上的乘客逐一测量体温，间隔乘坐、人数不超过荷载的50%。检查中，安监民警首先向蓝通公司通报了西汉高速公路上近日发生的四人死亡交通事故，要求该公司要举一反三，吸取教训，采取扎实有效措施，对GPS监控、车辆、人员等方面全面排查，对于发现的安全隐患要立即整改，滚动清零。随后，民警向企业负责人发送《隐患通知书》、签订了《安全责任书》，督促其落实安全主体责任，立即联系检验“脱审”车辆，消除安全隐患。同时，民警要求企业要不断强化对从业人员的日常安全教育培训工作，加强对客运驾驶人员驾驶资质及身体健康隐患的排查，避免“问题人上车”和“药驾”“毒驾”，从源头上预防和遏制客运车辆重特大交通事故发生。#蓝田县# 蓝通公司董事长宋文学对民警主动帮助、服务企业复工返工的做法表示感谢，并承诺公司将立即开展全面排查，消除安全隐患，确保运行安全。#抗击新型肺炎我们在行动# 2西安·华宇时间城 , 1, 1,,2,今天14:40,iPhone客户端
南京吃喝玩乐fun,https://weibo.com/2111875782?refer_flag=1001030103_,#南京身边事# 【南京长江五桥节后第一“吊”！】昨天中午，江边细雨蒙蒙，南京长江五桥南塔两侧，对称的两块巨型钢梁同步起吊，这也是五桥复工后首次吊装施工，预计整个主桥将于6月份合龙，力保完成年内建成通车的任务L扬子晚报的微博视频,,,,4,今天14:39,iPhone 6
今天开始越来越甜,https://weibo.com/3516446542?refer_flag=1001030103_,今天 14:39 转赞人数超过10  来自 iPhone客户端,,,,17,今天 14:39 转赞人数超过10,iPhone客户端
中国警察网,https://weibo.com/1859428970?refer_flag=1001030103_,【公安部采取有效措施恢复交通运输秩序全力推进复工复产】#疫情当前 警察不退# 各地公安交管部门加强客运车辆通行保障和安全管理，累计投入警力63万余人次、警车17万余辆次，全力保障客运车辆安全顺利通行和农民工平安返岗复工；累计网上办理车驾管业务128万余笔，服务保障复工复产运输需求和群众生产生活日常需要。 O公安部采取有效措施恢复交通运输秩序全力推进复工复产 , 25, 25, 5,7,今天 14:39 转赞人数超过20,微博 weibo.com
垫江发布,https://weibo.com/2692536274?refer_flag=1001030103_,#抗击疫情 垫江在行动#近日，白家镇及时研究对策，积极主动作为，全力助推企业、个体复工复产，统筹抓好疫情防控和经济发展各项工作。截至目前，该镇各类企业已复工复产40家。,,,,,今天14:39,微博 weibo.com
