no,comments
5232,杯子收到，跟描述的一样，不错很满意。
5233,此用户没有填写评论!
5234,快递速度很快，杯子比想象中的有点小，建议买大一点的
5235,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
5236,非常好，可惜是单层
5237,此用户没有填写评论!
5238,杯子很好用，不过感觉没有400 ml这么大，小了一点。
5239,还好吧，就是感觉性价比不高
5240,款式很好，泡茶方便，但物流不敢恭维
5241,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
5242,杯子很不错，不漏水，现在每天都离不开了。
5243,第二次买 领导看到很喜欢，送人的
5244,买的第三个啦，非常实用！这个买给老爸的！
5245,已收到，杯子用了还可以，方便
5246,东西不错，朋友介绍的
5247,挺好用的，美观大方！！
5248,不错，功能强大，在办公室里喝茶水很不错
5249,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
5250,此用户没有填写评论!
5251,很好用 只可惜买的小了 有机会再来一个大的
5252,杯子收到，跟描述的一样，不错很满意。
5253,此用户没有填写评论!
5254,快递速度很快，杯子比想象中的有点小，建议买大一点的
5255,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
5256,非常好，可惜是单层
5257,此用户没有填写评论!
5258,杯子很好用，不过感觉没有400 ml这么大，小了一点。
5259,还好吧，就是感觉性价比不高
5260,款式很好，泡茶方便，但物流不敢恭维
5261,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
5262,杯子很不错，不漏水，现在每天都离不开了。
5263,第二次买 领导看到很喜欢，送人的
5264,买的第三个啦，非常实用！这个买给老爸的！
5265,已收到，杯子用了还可以，方便
5266,东西不错，朋友介绍的
5267,挺好用的，美观大方！！
5268,不错，功能强大，在办公室里喝茶水很不错
5269,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
5270,此用户没有填写评论!
5271,很好用 只可惜买的小了 有机会再来一个大的
5272,杯子收到，跟描述的一样，不错很满意。
5273,此用户没有填写评论!
5274,快递速度很快，杯子比想象中的有点小，建议买大一点的
5275,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
5276,非常好，可惜是单层
5277,此用户没有填写评论!
5278,杯子很好用，不过感觉没有400 ml这么大，小了一点。
5279,还好吧，就是感觉性价比不高
5280,款式很好，泡茶方便，但物流不敢恭维
5281,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
5282,杯子很不错，不漏水，现在每天都离不开了。
5283,第二次买 领导看到很喜欢，送人的
5284,买的第三个啦，非常实用！这个买给老爸的！
5285,已收到，杯子用了还可以，方便
5286,东西不错，朋友介绍的
5287,挺好用的，美观大方！！
5288,不错，功能强大，在办公室里喝茶水很不错
5289,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
5290,此用户没有填写评论!
5291,很好用 只可惜买的小了 有机会再来一个大的
5292,杯子收到，跟描述的一样，不错很满意。
5293,此用户没有填写评论!
5294,快递速度很快，杯子比想象中的有点小，建议买大一点的
5295,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
5296,非常好，可惜是单层
5297,此用户没有填写评论!
5298,杯子很好用，不过感觉没有400 ml这么大，小了一点。
5299,还好吧，就是感觉性价比不高
5300,款式很好，泡茶方便，但物流不敢恭维
5301,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
5302,杯子很不错，不漏水，现在每天都离不开了。
5303,第二次买 领导看到很喜欢，送人的
5304,买的第三个啦，非常实用！这个买给老爸的！
5305,已收到，杯子用了还可以，方便
5306,东西不错，朋友介绍的
5307,挺好用的，美观大方！！
5308,不错，功能强大，在办公室里喝茶水很不错
5309,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
5310,此用户没有填写评论!
5311,很好用 只可惜买的小了 有机会再来一个大的
5312,杯子收到，跟描述的一样，不错很满意。
5313,此用户没有填写评论!
5314,快递速度很快，杯子比想象中的有点小，建议买大一点的
5315,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
5316,非常好，可惜是单层
5317,此用户没有填写评论!
5318,杯子很好用，不过感觉没有400 ml这么大，小了一点。
5319,还好吧，就是感觉性价比不高
5320,款式很好，泡茶方便，但物流不敢恭维
5321,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
5322,杯子很不错，不漏水，现在每天都离不开了。
5323,第二次买 领导看到很喜欢，送人的
5324,买的第三个啦，非常实用！这个买给老爸的！
5325,已收到，杯子用了还可以，方便
5326,东西不错，朋友介绍的
5327,挺好用的，美观大方！！
5328,不错，功能强大，在办公室里喝茶水很不错
5329,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
5330,此用户没有填写评论!
5331,很好用 只可惜买的小了 有机会再来一个大的
5332,杯子收到，跟描述的一样，不错很满意。
5333,此用户没有填写评论!
5334,快递速度很快，杯子比想象中的有点小，建议买大一点的
5335,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
5336,非常好，可惜是单层
5337,此用户没有填写评论!
5338,杯子很好用，不过感觉没有400 ml这么大，小了一点。
5339,还好吧，就是感觉性价比不高
5340,款式很好，泡茶方便，但物流不敢恭维
5341,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
5342,杯子很不错，不漏水，现在每天都离不开了。
5343,第二次买 领导看到很喜欢，送人的
5344,买的第三个啦，非常实用！这个买给老爸的！
5345,已收到，杯子用了还可以，方便
5346,东西不错，朋友介绍的
5347,挺好用的，美观大方！！
5348,不错，功能强大，在办公室里喝茶水很不错
5349,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
5350,此用户没有填写评论!
5351,很好用 只可惜买的小了 有机会再来一个大的
5352,杯子收到，跟描述的一样，不错很满意。
5353,此用户没有填写评论!
5354,快递速度很快，杯子比想象中的有点小，建议买大一点的
5355,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
5356,非常好，可惜是单层
5357,此用户没有填写评论!
5358,杯子很好用，不过感觉没有400 ml这么大，小了一点。
5359,还好吧，就是感觉性价比不高
5360,款式很好，泡茶方便，但物流不敢恭维
5361,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
5362,杯子很不错，不漏水，现在每天都离不开了。
5363,第二次买 领导看到很喜欢，送人的
5364,买的第三个啦，非常实用！这个买给老爸的！
5365,已收到，杯子用了还可以，方便
5366,东西不错，朋友介绍的
5367,挺好用的，美观大方！！
5368,不错，功能强大，在办公室里喝茶水很不错
5369,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
5370,此用户没有填写评论!
5371,很好用 只可惜买的小了 有机会再来一个大的
5372,杯子收到，跟描述的一样，不错很满意。
5373,此用户没有填写评论!
5374,快递速度很快，杯子比想象中的有点小，建议买大一点的
5375,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
5376,非常好，可惜是单层
5377,此用户没有填写评论!
5378,杯子很好用，不过感觉没有400 ml这么大，小了一点。
5379,还好吧，就是感觉性价比不高
5380,款式很好，泡茶方便，但物流不敢恭维
5381,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
5382,杯子很不错，不漏水，现在每天都离不开了。
5383,第二次买 领导看到很喜欢，送人的
5384,买的第三个啦，非常实用！这个买给老爸的！
5385,已收到，杯子用了还可以，方便
5386,东西不错，朋友介绍的
5387,挺好用的，美观大方！！
5388,不错，功能强大，在办公室里喝茶水很不错
5389,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
5390,此用户没有填写评论!
5391,很好用 只可惜买的小了 有机会再来一个大的
5392,杯子收到，跟描述的一样，不错很满意。
5393,此用户没有填写评论!
5394,快递速度很快，杯子比想象中的有点小，建议买大一点的
5395,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
5396,非常好，可惜是单层
5397,此用户没有填写评论!
5398,杯子很好用，不过感觉没有400 ml这么大，小了一点。
5399,还好吧，就是感觉性价比不高
5400,款式很好，泡茶方便，但物流不敢恭维
5401,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
5402,杯子很不错，不漏水，现在每天都离不开了。
